"pMLSNumber","pOfficeMLSCode","pMLSKey","pHeadline","pScrollingText","pScrollingTextFont","pScrollingTextWeigt","pScrollingTextColor","pScrollingTextSize","pRealtorDescription","pRealtorDescriptionDisplay","pOpenHouseMonth","pOpenHouseDay","pOpenHouseYear","pOpenHouseStart","pOpenHouseEnd","pOpenHouseRefreshments","pOpenHouseHeading","pOpenHouseAddress","pOpenHouseCity","pOpenHouseState","pOpenHousePostalCode","pOpenHouseComments","pOpenHousePhoneType","pOpenHousePhoneAreaCode","pOpenHousePhonePrefix","pOpenHousePhoneSuffix","pOpenHousePhoneExt","pOpenHouseMonth1","pOpenHouseDay1","pOpenHouseYear1","pOpenHouseStart1","pOpenHouseEnd1","pOpenHouseRefreshments1","pOpenHouseHeading1","pOpenHouseAddress1","pOpenHouseCity1","pOpenHouseState1","pOpenHousePostalCode1","pOpenHouseComments1","pOpenHousePhoneType1","pOpenHousePhoneAreaCode1","pOpenHousePhonePrefix1","pOpenHousePhoneSuffix1","pOpenHousePhoneExt1","pOpenHouseMonth2","pOpenHouseDay2","pOpenHouseYear2","pOpenHouseStart2","pOpenHouseEnd2","pOpenHouseRefreshments2","pOpenHouseHeading2","pOpenHouseAddress2","pOpenHouseCity2","pOpenHouseState2","pOpenHousePostalCode2","pOpenHouseComments2","pOpenHousePhoneType2","pOpenHousePhoneAreaCode2","pOpenHousePhonePrefix2","pOpenHousePhoneSuffix2","pOpenHousePhoneExt2","pOpenHouseMonth3","pOpenHouseDay3","pOpenHouseYear3","pOpenHouseStart3","pOpenHouseEnd3","pOpenHouseRefreshments3","pOpenHouseHeading3","pOpenHouseAddress3","pOpenHouseCity3","pOpenHouseState3","pOpenHousePostalCode3","pOpenHouseComments3","pOpenHousePhoneType3","pOpenHousePhoneAreaCode3","pOpenHousePhonePrefix3","pOpenHousePhoneSuffix3","pOpenHousePhoneExt3","pOpenHouseMonth4","pOpenHouseDay4","pOpenHouseYear4","pOpenHouseStart4","pOpenHouseEnd4","pOpenHouseRefreshments4","pOpenHouseHeading4","pOpenHouseAddress4","pOpenHouseCity4","pOpenHouseState4","pOpenHousePostalCode4","pOpenHouseComments4","pOpenHousePhoneType4","pOpenHousePhoneAreaCode4","pOpenHousePhonePrefix4","pOpenHousePhoneSuffix4","pOpenHousePhoneExt4","pVirtualTourURL"
"40808724","ML37608","CRIA",,,,,,,"Fabulous home in a fabulous location! Bright and airy floorplan in Sterling gate community! Large gourmet Kitchen with center island, Huge Bonus/Loft at upstairs landing, Spacious Master suite Downstairs, office/den downstairs and 4 bedrooms up, central vacuum, dual zone heat/air, security system, new beautiful wood laminate flooring downstairs, lovely backyard with new patio cover, Walk to nearby park. Must see!","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.tourfactory.com/idxr1920646"
"40808733","CCAPR01","CRIA",,,,,,,"Immaculate 2BR/2BA Parkwoods condo. Meticulously maintained by owner. Private hillside view","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40808766","CCAPR01","CRIA",,,,,,,"Beautiful move in ready, updated Rosedown condo. Located on the second floor with eastern exposure. Close to parking and elevator. Parking CP21. Storage down the hall. Buyer to verify square footage.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.tourfactory.com/idxr1916007"
"40808792","CCAPR01","CRIA",,,,,,,,"custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40808810","AAPR01","CRIA",,,,,,,"Warmth and elegance abounds in this delightful 1904 Victorian charmer. Features include stunning hardwood floors, soaring ceilings, modern lighting and a new furnace. The updated kitchen is the heart of the home looking out over the stunning backyard. The master bedroom has a private bathroom and there is an additional bedroom off the kitchen. Large and lush, the yard is filled with a bountiful veggie garden, fruit trees and bright landscaping ideal for hobby gardeners and entertainment. Croquet anyone? The possibilities are endless! At the lot level is additional bonus space with laundry room and ideal environment for an office, workshop, or playroom with capacity for loads of storage. Fabulous Central Alameda location with easy access to the AC Transit, Alameda Ferry, transportation, parks, Jean Sweeney Park, Crown Beach, shops, restaurants and all the many amenities Alameda has to offer. Don't miss seeing this charming home!","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.1105pacific.com/unbranded"
"40808897","CCAPR03","CRIA",,,,,,,"Beautiful Magee Ranch at its Best! Don't miss this gorgeous, meticulously cared for traditional home with a quiet court location! Elegant tile entry off the office & living room w/gas fireplace & vaulted ceilings. Kitchen features a breakfast area, center island, granite counters, hardwood floors, wine refrigerator, pantry & top-of-the-line SS appliances.The FR has a gas fireplace & charming window seat. Spacious formal DR w/hardwood floors, high ceilings & French doors to side yard, perfect for entertaining.Relaxing master bedroom retreat features built-in bookshelves, gas fireplace, wainscoting, walk-in closet & a spacious master bath w/dual sinks, jetted tub & large stone tile shower w/dual shower heads. Private back yard off the family room backs to open space & is an entertainer's dream w/an outdoor kitchen, stone patio w/fire-pit and Mt. Diablo views. Other features include crown molding, built-in speakers & immaculate garage w/finished epoxy floor & storage. Top rated schools!","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.tourfactory.com/idxr1868524"
"40808903","ML37608","CRIA",,,,,,,"Open Thursday 10a-1p, Saturday and Sunday from 1p-4p. Don&#226;&#128;&#153;t miss this lovely 3bd/2ba/1200sf home on a large 6,142 lot. Built in &#226;&#128;&#153;59 this is a solid home with excellent bones and ready for your personal touches. Both bathrooms have been renovated and there is hardwood floor under the carpet. Great location on quiet street in established neighborhood. See our website for an interactive virtual tour and printable floor plan with approximate room dimensions. 2000 &#226;&#128;&#147; Cooktop, oven, and microwave replaced 2002 &#226;&#128;&#147; Garage door replaced 2005 &#226;&#128;&#147; Gutters and 50 year roof installed in 2005 (warranty transferable) 2005 &#226;&#128;&#147; Water supply and waste line replaced. Upgraded to 1&#226;&#128;&#157; line 2012 &#226;&#128;&#147; Section of fence replaced 2014 &#226;&#128;&#147; Water heater installed by seller 2014 &#226;&#128;&#147; Patio roof replaced 2015 &#226;&#128;&#147; Dishwasher replaced 2017 &#226;&#128;&#147; Both bathrooms renovated 2017 &#226;&#128;&#147; Additional section of fence replaced 2018 &#226;&#128;&#147; Exterior side door to garage replaced","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.tourfactory.com/idxr1922519"
"40808943","AAPR01","CRIA",,,,,,,"Bright and inviting Country View home with large yard and sparkling pool. Take in views of the rolling hills from throughout the home. A perfect home for indoor outdoor living with large decks and sliding glass doors. Enter the front doors into the foyer and inviting living room with vaulted ceilings and fireplace. The dining room features a wet bar and is located right the kitchen. The eat-in kitchen is located off the second deck, a great place to enjoy family dinners. The large family room is located on the lower level. The family room steps out onto the lower deck and features a stone fireplace. Off of the family room is the private master suite. The master suite has vies of the hills and pool and offers a sliding door to the backyard. The master bath features double sinks, a stall shower and large tub. The upstairs has four sunny bedrooms each feature beautiful views. The laundry room is conveniently located off the upstairs bedrooms.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.tourfactory.com/idxr1923398"
"40808964","AAPR01","CRIA",,,,,,,"Bewitching 3BD/2BA single-level urban oasis. Perched on a quiet hill with open bay views, lush and exquisitely planted private gardens, internal courtyard, wonderful upgrades, beautifully maintained, with light-filled open common areas. This one is special. Back bedroom with en suite bath would make great guest suite, au pair, or private office.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://andrewanddavid.com/5825-charles/?g"
"40808985","CCAPR03","CRIA",,,,,,,"Rare end unit w/Walnut Creek Schools & walk to Bart. Great location next to green belt in wonderful community. Lives like a single fam. home w/attached 2 car garage. High ceilings, and great versatile floor plan. Inside laundry. High end replaced HVAC, dual pane windows, patio door & water heater.Updated kitchen, baths, tile in baths & kitchen. Sprawling backyard offers great year round entertaining area. This feels like HOME! Open Super Bowl Sunday 1-3:30.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.tourfactory.com/idxr1926319"
"40809028","ML37608","CRIA",,,,,,,"More photos coming soon! Open Feb 1st, Thursday 10-1pm, Feb 3rd & 4th, Sat & Sun 1-4pm. You don't want to miss this lovely remodeled Sunset West home. Surrounded by great schools and close to downtown. This 3bd/2ba/1200 sf home features new central heat and air, a renovated kitchen, and remodeled bathrooms. Master suite with expanded bathroom and walk in closet with built in dresser. Crown molding, recessed lighting, hardwood floors, new carpet fresh paint throughout and 6 panel doors. The backyard is wired for stereo and tv. Side yard access, large detached shed, patio and built in BBQ. Don't miss this lovely home.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://Coming Soon"
"ML81330724","APR-02","CRIA",,,,,,,"Sits on a picturesque 5.07 acres in Saratoga Hills, boasting spellbinding Silicon Valley & San Francisco Bay views. Recently extensively remodeled! Soak in the sights relaxing in your oversized spa, work out on the sport court or enjoy a round on the putting green. Cabernet Vineyards, just 2 miles to Downtown Saratoga/15 miles to Levi's stadium or short drive up HWY 280 to Stanford.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.15668BohlmanRd.com"
"ML81593416","APR-09","CRIA",,,,,,,"Offering commanding wide and deep views across three fairways and the 18th Hole of Spyglass with blue ocean and sunset views, this masterpiece of contemporary and traditional design offers a tremendous volume of interior space in height, width and selection of rooms. Featuring four suites, media, game, library and yoga rooms all with green fairway or forested views, there are also large terraces, balconies and patios for indoor-outdoor living spaces and places to enjoy. Finished with a selection of fine hardwoods, stone and glass tiles, engineered for energy efficiency with skylight and window placement throughout, surrounded by low maintenance drought tolerant landscape in front and back, this home creates a marvelous combination personal private space with spectacular green fairway, blue ocean and forested views to form an Oasis in size, quality and view.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://tours.tourfactory.com/tours/tour.asp?r=MLSListings.com&t=1484160"
"ML81613024","APR-07","CRIA",,,,,,,"This classic Woodside property is an equestrian lover's dream. Over 12 acres with absolute privacy from the street and just across from miles of trails at Wunderlich Park. 17-stall barn, regulation dressage arena, plus an indoor exercise arena. Colorful rose gardens, redwood groves and heritage trees amid the equestrian facilities and open pastures. Traditional 4-bedroom Monterey Colonial home with timeless appeal. Truly a marvelous escape from the fast pace of the Peninsula. Excellent Portola Valley schools, less than 4 miles to Sand Hill Road venture capital centers, and just a short commute to Stanford University and all of Silicon Valley.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://tours.tourfactory.com/tours/tour.asp?r=MLSListings.com&t=1645799"
"ML81614430","APR-07","CRIA",,,,,,,"Deemed to be one of the absolute best settings in all of Woodside; a spectacular estate on almost 6 acres of mostly level land with breathtaking views of the western hills. The home, built in 1928, presents a masterful renovation with grand main residence, guest house, plus quarters for caretaker, fitness studio, or office - a total of over 10,000 square feet. Magnificent grounds for resort living with pool, spa, tennis court, basketball court, golf practice area, and custom playhouse. Tremendous vegetable gardens, fruit trees, rose garden. A close-in country home perfect for Silicon Valley or San Francisco commutes.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://309manuella.com/"
"ML81644078","APR-09","CRIA",,,,,,,"Situated on over an acre corner parcel in the much sought after Estates area of Central Pebble Beach, this spacious five bedroom, three and a half bath residence is ideal for those who love the Pebble Beach lifestyle. The spacious living room with high ceilings and gas fireplace flows onto a large wrap around deck where you can enjoy lovely views and sunshine. On this main floor is also a huge master suite, formal dining room, den, eat-in kitchen, atrium, laundry room and two-car garage.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://tours.tourfactory.com/tours/tour.asp?r=MLSListings.com&t=1747475"
"ML81648131","APR-09","CRIA",,,,,,,"Forest Dream...an estate bordered by world class Spyglass Golf Course...spectacular gardens include a water feature designed to provide year round waterfall and reflection pond...secluded spots throughout the landscape invite you to sit and dream away...gracious and comfortable describe the interior design...four fireplaces for ambiance and warmth...spacious kitchen will delight any chef...golf course views captured from most rooms...lower floor features over 400 sq ft bonus room...","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://tours.tourfactory.com/tours/tour.asp?r=MLSListings.com&t=1768667"
"ML81649293","APR-01","CRIA",,,,,,,"Magnificent gated luxury estate home. Brand new construction! Built by Peninsula Custom Development and designed by Terry Martin Architects. Located in the prestigious Glen Una Ranch which is one of the most highly sought neighborhoods in the Bay Area. 12,400+/- SF of living area plus a 660+/- SF guest/pool house. Exceptional architecture with soaring ceilings and an open floor plan design. Dramatic entry/foyer. Stunning gourmet kitchen with all the latest amenities. Kitchen opens to a substantial informal dining and extraordinary family great room. Impressive library/office. Luxurious master suite with fireplace and breathtaking views. Phenomenal master bath with over-sized his & hers closets. Au-pair, in-law or guest unit in main house. Impressive theater room. Large wine room. Lower level lounge. The grounds are outstanding and feature a 20 X 45 custom pool with lap lanes and LED lighting. Saratoga schools and much more...","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.tourfactory.com/1741888"
"ML81650193","APR-05","CRIA",,,,,,,"CUL-DE-SAC LIVING 6500 SF + 2 CAR SPACIOUS GARAGE 484SF - TOTAL 6,984 SF 3 LEVELS, LOWER LEVEL, MAIN LEVEL, UPPER LEVEL LOWER LEVEL - 12' CEILINGS - Bright & Airy, LARGE MAHOGANY WOOD TRIM Glass Panels & SLIDING DOORS - MOVIE/ENTERTAINMENT AREA, KITCHENETE/BAR, MULTI-TASK ROOM with FULL BATHROOM/CLOSET, 6 BEDROOMS + SECOND FLOOR DEN with OUTDOOR PATIO & VIEW 7 BATHROOMS + 2 HALF BATHS ENCLOSED FAMILY ROOM EXTENSION, Open Air Accordian Doors, with view to REAR YARD 16,200 SF LOT + ROOM for POOL/SPA (NIC) & GUEST HOUSE (NIC) OUTSTANDING CUSTOM QUALITY - 1 SOLID THICK GLASS WINDOWS with EXCEPTIONAL ACCOUSTIC & ENERGY SAVING FEATURES by BIEBER EXTERIOR/INTERIOR INSULATION ALL WALLS, CEILINGS & FLOORS CONTEMPORARY INTERIORS - TOP LINE: ACCESSORIES, WOLF & SUBZERO, TOP QUALITY LIGHTING and DECOR SMART HOME PRE-WIRING, SINGLE AUTO CHARGING STATION (IC), and EMERGENCY GENERATOR READY WIRING (EQUIPMENT NIC)","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.1050louisest.com"
"ML81650487","APR-09","CRIA",,,,,,,"Arguably the best ocean view and ideal location in Pebble Beach only 1.5 blocks from the Lodge. Spectacular views of the Ocean, Carmel Pt, Pt Lobos, Pascadero Pt & golf course. This architectural escape designed by award winning Vince Oles with its sleek lines was both envisioned & impeccably executed. The design is in perfect accord with the topography resulting in one of the best modern ocean view properties in Pebble Beach. The 6000+ sf of contemporary living creates a harmonious scale, which secures a great sense of style & privacy without seclusion.Welcoming spaces are enhanced by over 2200 sf of ocean view balconies. Saturated w/natural light with floor to ceiling windows & designed on 4 levels, this gated residence realizes a unique feeling of sophistication & a remarkable work of art. The 4 bed, 5 full bath, 2 half bath, office + library home offers a rare to find lifestyle, featuring an elevator, his & hers bath, 3 car garage and 2 car architecturally pleasing carport.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.1445riata.com"
"ML81653059","APR-09","CRIA",,,,,,,"Fabulous estate overlooking the ocean, Carmel beach, Point Lobos and Point Sur! Up the private lane and thru a gate this home sits atop a level lot. Living room is graced with a 20 ft. stone fireplace, wall of built-ins, wall of windows and framed by a library loft on both sides. The master suite is on the main level with an office, customized huge closet, private patio and views to forever. Three other en-suite bedrooms are in opposite areas of the home for privacy. One of the bedrooms is a guest apartment. The kitchen and breakfast room lead to a huge outdoor patio and BBQ area. The grand staircase has low risers for ease of climbing. The windows throughout the home are Konnen that tilt and turn. The elevator goes to second floor and down to a completely finished basement with a full wine cellar that holds 596 bottles and temperature controlled opposite a media room currently being used as an office. Decks and outdoor living space surround the home and take advantage of the views.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://tours.tourfactory.com/tours/tour.asp?r=MLSListings.com&t=1797719"
"ML81653589","APR-01","CRIA",,,,,,,"This is the BEST VALUE IN THE BAY AREA! Do not miss out on this 4300 +/- sf 5 bedroom executive style home on over 10 tranquil acres located in a private gated neighborhood about 20 minutes from the Historic Village of Saratoga. Property Boarders Open Space. Hiking trails! Master bedroom on main floor. Beautiful high vaulted ceilings in Living Room and Kitchen! Kitchen opens to spacious 75ft long tile patio/deck that overlooks open pasture area for possible vineyard or fruit tree orchard. Great Commute to Palo Alto area via Page Mill Road via Skyline Blvd. To visit this home take Big Basin Way from Saratoga or take Skyline Blvd via Page Mill Road from Palo Alto! Either way you come, there are NO stop lights to slow you down once you enter the foothills. Wow! Drive it your self on the way to the open house this Sunday, Oct. 29th. 1:30 PM TO 4:30 PM. Do not let Silicon Valley suck you in! Break out and come see a better way of life. You will be glad you did! Saratoga Schools!","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.tourfactory.com/1133313"
"ML81653903","APR-05","CRIA",,,,,,,"Just completed, this stunning estate property is the latest accomplishment by Guardian Construction, a renowned builder of custom homes in Atherton and Palo Alto for the last 32 years. The home's timeless allure combines a more traditional ambiance outside with the consummate appeal of contemporary luxury inside. The result is everything imaginable for the quintessential California lifestyles. Fine white oak floors unify the entire home while stunning selections of exotic quartzite and marble uniquely appoint each room. Designer details reveal themselves at every turn, with exceptional lighting and custom cabinetry that is equally crafted in all rooms. Three levels with 6 bedrooms, 7 full baths, and 2 half-baths, Poolside pavilion with 1 bedroom, 1 bath, and outdoor kitchen. Fully landscaped with pool, spa, level lawn, fire pit and heritage oaks, gated circular driveway and pedestrian entrances.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://tours.tourfactory.com/tours/tour.asp?r=MLSListings.com&t=1799878"
